sourceId,destinationId,rel
128153000,106200001,is-a
165583001,128153000,is-a
69446009,118666003,is-a
396451008,252281007,is-a
68152007,262525000,is-a
45554006,399208008,is-a
48926009,298379008,is-a
46960006,267982002,is-a
87381000119101,48926009,is-a
1156073005,250869005,is-a
365630000,118245000,is-a
165509000,365630000,is-a
84828003,419188005,is-a
1156294003,165534000,is-a
48813009,1156294003,is-a
67023009,418010004,is-a
55444004,1156296001,is-a
303011007,165517008,is-a
1156296001,303011007,is-a
165541006,365631001,is-a
52765003,782901001,is-a
42825003,782901001,is-a
45211000,782901001,is-a
45372001,782901001,is-a
233433004,782901001,is-a
239505009,782901001,is-a
302343007,782901001,is-a
103716009,782901001,is-a
65200003,118864003,is-a
65200003,782901001,is-a
427507000,363691001,is-a
427507000,782901001,is-a
441597006,782901001,is-a
61557004,782901001,is-a
428034005,782901001,is-a
698956007,782901001,is-a
445319001,363691001,is-a
445319001,782901001,is-a
711548004,782901001,is-a
19636003,418697001,is-a
259105007,311439002,is-a
49436004,6456007,is-a
711224009,241581003,is-a
298178005,119414006,is-a
16864831000119104,298597004,is-a
128196005,298593000,is-a
86531006,49755003,is-a
66999008,83649006,is-a
286917001,83649006,is-a
1156413005,276826005,is-a
80437003,314603004,is-a
711224009,702521009,is-a
1156448003,106098005,is-a
707742001,1156448003,is-a
165232002,1156448003,is-a
1156453008,372087000,is-a
130941000119107,1156453008,is-a
46826000,724548002,is-a
12820001,410730009,is-a
1156475005,66091009,is-a
1156475005,397932003,is-a
197820003,43064006,is-a
1156467004,309038006,is-a
1156467004,50172003,is-a
428925003,1156467004,is-a
302227002,131148009,is-a
30085007,362975008,is-a
30085007,609592007,is-a
6631009,250311007,is-a
302215000,415116008,is-a
57235004,129200009,is-a
129200009,238181003,is-a
397016004,414653009,is-a
372596005,372720008,is-a
407032004,372720008,is-a
400447003,372720008,is-a
126552007,442868003,is-a
363438000,443679004,is-a
367401004,122945004,is-a
699699005,88230002,is-a
118199002,365949003,is-a
73744004,473013003,is-a
61296009,410730009,is-a
116305001,298379008,is-a
116305001,609626005,is-a
9966008,298385001,is-a
125606003,298385001,is-a
125607007,298385001,is-a
125608002,298385001,is-a
241581003,57235004,is-a
274146004,298385001,is-a
11311601000119109,298385001,is-a
79922009,162042000,is-a
88522004,162042000,is-a
443503005,162042000,is-a
57406009,280135003,is-a
13187008,1148649003,is-a
13187008,241748001,is-a
60199004,241748001,is-a
60199004,1148649003,is-a
1156538002,410730009,is-a
262523007,1156538002,is-a
262521009,1156538002,is-a
431947002,1156538002,is-a
68152007,1156589002,is-a
282766005,1156589002,is-a
262521009,417746004,is-a
238715009,5294002,is-a
450429004,131148009,is-a
722911000,415073005,is-a
397952002,199745000,is-a
206390008,131148009,is-a
37302003,1156661006,is-a
230461009,25064002,is-a
711303002,710955000,is-a
276599001,127294003,is-a
276599001,301766008,is-a
1156729001,106076001,is-a
1156729001,21829004,is-a
1156729001,714974000,is-a
56231002,1156729001,is-a
56253000,1156729001,is-a
238812004,1156729001,is-a
247479008,1156729001,is-a
93471006,1156729001,is-a
737243006,1156729001,is-a
717193008,77477000,is-a
718001001,241570001,is-a
718002008,241563001,is-a
718004009,303653007,is-a
718010009,241526005,is-a
1156755000,75478009,is-a
17383000,1156755000,is-a
445931006,1156755000,is-a
443333004,276826005,is-a
428144009,1156538002,is-a
1153609000,1156589002,is-a
238812004,271807003,is-a
238812004,444827008,is-a
402744003,110282008,is-a
403194002,271807003,is-a
403194002,444827008,is-a
88233000,271807003,is-a
88233000,444827008,is-a
1156957002,281694009,is-a
1156966003,95671001,is-a
1156966003,789021004,is-a
1156806002,372087000,is-a
1156806002,363229000,is-a
93725000,1156806002,is-a
3102004,1156974002,is-a
253057002,115236002,is-a
1156797006,363351006,is-a
1156797006,72891000119103,is-a
40225001,253057002,is-a
715728004,429869002,is-a
718285000,709699007,is-a
718286004,419673001,is-a
400178008,3305006,is-a
400178008,444905003,is-a
400178008,239953001,is-a
262522002,111235007,is-a
262522002,699699005,is-a
262524001,699699005,is-a
405754008,128049000,is-a
48926009,279001004,is-a
103014001,279029001,is-a
111407006,415116008,is-a
365632008,128153000,is-a
420721002,62479008,is-a
420403001,713490002,is-a
421529006,713844000,is-a
421998001,713571008,is-a
39848009,298397000,is-a
8513005,298397000,is-a
125644007,298397000,is-a
60713008,298397000,is-a
282749008,298397000,is-a
283800004,298397000,is-a
274182009,298397000,is-a
209557005,298397000,is-a
212486001,298397000,is-a
95882006,87628006,is-a
33308003,64572001,is-a
19660004,64572001,is-a
128121009,64572001,is-a
128402005,40733004,is-a
128605003,64572001,is-a
129565002,64572001,is-a
105969002,64572001,is-a
118934005,64572001,is-a
118939000,64572001,is-a
238147009,64572001,is-a
240276001,64572001,is-a
312117008,87628006,is-a
312123003,87628006,is-a
312126006,87628006,is-a
312129004,87628006,is-a
106063007,404684003,is-a
106077005,404684003,is-a
128047003,40733004,is-a
128116006,40733004,is-a
197171003,87628006,is-a
300950007,40733004,is-a
312116004,87628006,is-a
312133006,34014006,is-a
312136003,34014006,is-a
312148000,3218000,is-a
312149008,3218000,is-a
312153005,3218000,is-a
363166002,40733004,is-a
362965005,64572001,is-a
118235002,404684003,is-a
246556002,404684003,is-a
312132001,34014006,is-a
312135004,34014006,is-a
312137007,34014006,is-a
118236001,404684003,is-a
225577002,404684003,is-a
106028002,404684003,is-a
106048009,404684003,is-a
248402002,404684003,is-a
300848003,404684003,is-a
386617003,404684003,is-a
406123005,404684003,is-a
312131008,34014006,is-a
11612004,87628006,is-a
197233000,40733004,is-a
302810003,34014006,is-a
238408000,40733004,is-a
312122008,87628006,is-a
399902003,64572001,is-a
399986003,64572001,is-a
431950004,404684003,is-a
866119000,87628006,is-a
609521009,64572001,is-a
237041005,87628006,is-a
721267000,87628006,is-a
312158001,40733004,is-a
735739007,3218000,is-a
737294004,404684003,is-a
737303004,64572001,is-a
446669006,64572001,is-a
402968000,87628006,is-a
299735001,404684003,is-a
415531008,404684003,is-a
785875003,64572001,is-a
11386000,33391000119104,is-a
90465004,767811005,is-a
125668004,767811005,is-a
127283002,767811005,is-a
109334004,767811005,is-a
210339009,767811005,is-a
283795009,33391000119104,is-a
157176002,767811005,is-a
110151001,1071000119107,is-a
210358000,1071000119107,is-a
87177002,1071000119107,is-a
441809006,125593007,is-a
263157002,1071000119107,is-a
427782005,125593007,is-a
725003001,75047002,is-a
42458003,127275008,is-a
90070003,127275008,is-a
32497008,301210007,is-a
210325009,301191003,is-a
210385007,301210007,is-a
283854002,301191003,is-a
125606003,298397000,is-a
360444002,725013009,is-a
725013009,75047002,is-a
190277005,237573009,is-a
31975004,125610000,is-a
105611005,298149009,is-a
105611005,239953001,is-a
210456000,239953001,is-a
211486004,239953001,is-a
262972007,239953001,is-a
281529004,125610000,is-a
58188004,125610000,is-a
209633004,125610000,is-a
281526006,125610000,is-a
281528007,125610000,is-a
80406003,125610000,is-a
282026002,19660004,is-a
429340002,239953001,is-a
403192003,239953001,is-a
209801006,298149009,is-a
111209006,282026002,is-a
725003001,282026002,is-a
725003001,105606008,is-a
725013009,282026002,is-a
725013009,105606008,is-a
287040005,125610000,is-a
713344009,282026002,is-a
201724008,125610000,is-a
263196008,125610000,is-a
897721003,298149009,is-a
123541000119106,282026002,is-a
240140005,125610000,is-a
263136005,125610000,is-a
403731002,282026002,is-a
54288002,282026002,is-a
240125008,282026002,is-a
240125008,105606008,is-a
87343002,95847005,is-a
70917000,95847005,is-a
699013006,284346004,is-a
111209006,125592002,is-a
725003001,95847005,is-a
725013009,95847005,is-a
741767008,125592002,is-a
45626005,284346004,is-a
403731002,125592002,is-a
54288002,125592002,is-a
240125008,95847005,is-a
28358004,285808008,is-a
118254002,404684003,is-a
302293008,404684003,is-a
414252009,404684003,is-a
189758001,399956005,is-a
126598008,55342001,is-a
126598008,300848003,is-a
126616000,300848003,is-a
126616000,55342001,is-a
126637008,55342001,is-a
126950007,55342001,is-a
129154003,55342001,is-a
129154003,300848003,is-a
255055008,55342001,is-a
255142009,300848003,is-a
363229000,55342001,is-a
128348002,55342001,is-a
387927001,300848003,is-a
387927001,55342001,is-a
387837005,55342001,is-a
400186008,55342001,is-a
400186008,300848003,is-a
402811003,55342001,is-a
402811003,300848003,is-a
428255004,105969002,is-a
405843009,300848003,is-a
255118005,300848003,is-a
1082601000112109,300848003,is-a
721573003,55342001,is-a
448708002,55342001,is-a
72891000119103,300848003,is-a
109266006,189758001,is-a
1157055000,441952005,is-a
1157052002,430925007,is-a
60199004,1157055000,is-a
121577009,1157052002,is-a
121619008,1157052002,is-a
105321007,1157052002,is-a
31161005,1157052002,is-a
105166005,1157052002,is-a
89765005,724697004,is-a
301367001,301717006,is-a
301368006,301715003,is-a
106176003,404684003,is-a
192976002,782964007,is-a
192976002,78689005,is-a
1156538002,712893003,is-a
1156589002,712893003,is-a
50448004,1156538002,is-a
61685007,69548008,is-a
1157063004,410730009,is-a
1157063004,126641007,is-a
1157063004,363346000,is-a
363438000,1157063004,is-a
1157067003,363438000,is-a
1157067003,709289008,is-a
1157067003,428281000,is-a
866087009,1157067003,is-a
274667000,279001004,is-a
11114002,274667000,is-a
27355003,274667000,is-a
102616008,301362007,is-a
102616008,423066003,is-a
11114002,301361000,is-a
36269003,102616008,is-a
27355003,301361000,is-a
301361000,102616008,is-a
247355005,301366005,is-a
247355005,822987005,is-a
247382002,301366005,is-a
49650001,247382002,is-a
6561007,247382002,is-a
274204004,63725005,is-a
210344002,239953001,is-a
210344002,301350008,is-a
82729001,212400009,is-a
210363001,239953001,is-a
210363001,300246005,is-a
24654003,17769000,is-a
210294003,300092000,is-a
283026008,300092000,is-a
713344009,284002000,is-a
397869004,1071000119107,is-a
42074003,299735001,is-a
370509002,299735001,is-a
230619007,299735001,is-a
230619007,239953001,is-a
201724008,73590005,is-a
24654003,285597000,is-a
129135003,609599003,is-a
212329005,297946004,is-a
429432009,297945000,is-a
1157096002,844005,is-a
248062006,1157096002,is-a
129136002,609600000,is-a
201938008,700010002,is-a
15649941000119102,285712005,is-a
1055297002,11865081000119107,is-a
1055298007,11865041000119102,is-a
202198008,282776008,is-a
430903001,299573000,is-a
275461003,299573000,is-a
737256004,609620004,is-a
737256004,280133005,is-a
123973009,429353004,is-a
41783004,239953001,is-a
724907007,280135003,is-a
56472003,262525000,is-a
111722002,290073004,is-a
210454002,290073004,is-a
42458003,262525000,is-a
90070003,262525000,is-a
274168009,724386005,is-a
2303007,11805005,is-a
447259000,724386005,is-a
423234004,316358009,is-a
58150001,298766001,is-a
282764008,282771003,is-a
87343002,285708004,is-a
16371781000119100,285708004,is-a
291371000119100,285708004,is-a
22323009,57662003,is-a
6378004,239953001,is-a
210838007,239953001,is-a
210843000,239953001,is-a
210855006,239953001,is-a
210900007,239953001,is-a
234002001,239953001,is-a
7505006,239953001,is-a
35191005,239953001,is-a
45982008,300286002,is-a
85100000,301905003,is-a
85100000,11131000119108,is-a
262793000,300286002,is-a
770555009,11131000119108,is-a
770555009,301905003,is-a
721329001,11131000119108,is-a
721329001,301905003,is-a
41658006,11131000119108,is-a
41658006,301905003,is-a
68241007,301905003,is-a
68241007,11131000119108,is-a
146251000146109,299735001,is-a
282764008,282766005,is-a
49252004,33391000119104,is-a
263171005,301191003,is-a
41783004,299735001,is-a
230690007,282728007,is-a
389098007,1156035006,is-a
230696001,389100007,is-a
432504007,389100007,is-a
422504002,389100007,is-a
263258003,239953001,is-a
699013006,284005003,is-a
45626005,284005003,is-a
414397002,24257003,is-a
89720001,724386005,is-a
734857007,724386005,is-a
737234002,239953001,is-a
737234002,298397000,is-a
413754003,444245004,is-a
1156589002,48125009,is-a
90584004,1156538002,is-a
262522002,1156538002,is-a
1156448003,118228005,is-a
11679003,48926009,is-a
230616000,1156538002,is-a
82473003,410730009,is-a
302292003,404684003,is-a
52486002,87628006,is-a
405810005,232297009,is-a
262524001,1156538002,is-a
209565008,298593000,is-a
209565008,1153609000,is-a
262523007,1156589002,is-a
14598005,33468001,is-a
1157240004,1155772001,is-a
1157240004,1148571003,is-a
45421006,1157240004,is-a
417672002,416955003,is-a
270924002,74765001,is-a
104116005,30630007,is-a
75483001,22253000,is-a
225595004,22253000,is-a
247420009,22253000,is-a
118202007,118228005,is-a
30233002,258149004,is-a
20016009,118202007,is-a
1157257000,61438005,is-a
361149008,1157257000,is-a
127062003,250228007,is-a
65209002,1157254007,is-a
165427000,365625004,is-a
165518003,1157254007,is-a
386789004,1157254007,is-a
300526001,118202007,is-a
300526001,106106004,is-a
19307009,735457009,is-a
191322006,735457009,is-a
415116008,50820005,is-a
55444004,123724007,is-a
1148696006,735457009,is-a
59426001,289517005,is-a
45995003,14089001,is-a
165423001,50820005,is-a
50715003,165423001,is-a
736024007,428383000,is-a
351181000119103,737220002,is-a
20502007,249232003,is-a
77880009,197232005,is-a
68653001,197232005,is-a
106030000,404684003,is-a
118219009,404684003,is-a
41021005,71315007,is-a
5089007,363124003,is-a
402706007,312196000,is-a
721593006,312196000,is-a
70480001,410771003,is-a
70480001,119694001,is-a
47318007,1148696006,is-a
365601007,365630000,is-a
416955003,419188005,is-a
1156294003,419188005,is-a
1157254007,414478003,is-a
271813007,247440002,is-a
11679003,9972008,is-a
1162428009,45326000,is-a
20793008,1162428009,is-a
203509009,1162428009,is-a
202479004,1162428009,is-a
44532001,419026008,is-a
44532001,64572001,is-a
1162443006,235677003,is-a
1162443006,51694003,is-a
415753007,1162443006,is-a
16559621000119108,169068008,is-a
16559621000119108,430215009,is-a
298255009,425423002,is-a
1162486006,242056005,is-a
1162486006,400209005,is-a
32798002,399317006,is-a
399317006,298325004,is-a
724548002,60342002,is-a
60342002,298325004,is-a
60342002,64572001,is-a
7890003,60342002,is-a
568005,118940003,is-a
127324008,118940003,is-a
47362003,118940003,is-a
609558009,118940003,is-a
42998008,60342002,is-a
398993007,60342002,is-a
89927005,60342002,is-a
280816001,60342002,is-a
49252004,1162486006,is-a
88548007,1162486006,is-a
241987007,1162486006,is-a
37320007,300233000,is-a
254750001,402872002,is-a
39402007,111985007,is-a
371102005,102614006,is-a
362973001,248982007,is-a
1162594001,246973008,is-a
1162594001,301905003,is-a
387712008,1162594001,is-a
1162599006,234947003,is-a
21763005,300233000,is-a
1162651003,106079008,is-a
106082003,1162651003,is-a
178960009,106082003,is-a
300373008,404684003,is-a
14760008,386618008,is-a
129851009,300373008,is-a
252041008,404684003,is-a
39427000,239066003,is-a
234349007,165397008,is-a
234349007,165423001,is-a
63565007,165397008,is-a
63565007,165423001,is-a
234350007,165397008,is-a
234350007,165423001,is-a
387702001,165397008,is-a
387702001,165423001,is-a
50715003,271737000,is-a
87522002,165397008,is-a
87522002,165423001,is-a
713388002,271737000,is-a
105480006,129125009,is-a
265379004,302152006,is-a
265379004,417392003,is-a
265379004,44349007,is-a
52661003,56019007,is-a
52661003,85828009,is-a
201789001,128139000,is-a
36202009,1071000119107,is-a
1162599006,284002000,is-a
36202009,1162599006,is-a
80967001,1162599006,is-a
21763005,1162599006,is-a
42711005,1162599006,is-a
234975001,1162599006,is-a
210366009,1162599006,is-a
41614006,165397008,is-a
41614006,165423001,is-a
423066003,386617003,is-a
165232002,106100005,is-a
397878005,366279009,is-a
72042002,386618008,is-a
72042002,609625009,is-a
39834009,88734005,is-a
225670007,113028003,is-a
1162768007,414644002,is-a
91855006,414824005,is-a
92812005,414824005,is-a
110007008,93720005,is-a
188725004,414824005,is-a
188732008,414824005,is-a
302690004,118228005,is-a
302690004,386618008,is-a
302690004,609625009,is-a
1162814007,115218002,is-a
11073003,1162815008,is-a
28655007,1162815008,is-a
1162815008,115227001,is-a
254829001,254827004,is-a
1162865004,300233000,is-a
1162865004,422775003,is-a
87150006,118153004,is-a
16136003,116566001,is-a
77068002,121277008,is-a
370512004,111746009,is-a
254622008,733358002,is-a
707492001,733345003,is-a
840589003,62014003,is-a
1162893000,118286007,is-a
84999002,1162893000,is-a
118237005,297268004,is-a
14514008,165397008,is-a
163497009,284365007,is-a
1162925002,58675001,is-a
53342003,1162925002,is-a
312535008,1162925002,is-a
397340004,1162928000,is-a
372913009,103022008,is-a
313254003,312588002,is-a
